id	name	icon	grade	link	chronicle
255	Fox Claw Gloves	weapon_foxs_nail_i00	None	https://mw2.wiki/item/255-fox-claw-gloves/eternal	eternal
256	Cestus	weapon_vipers_canine_i00	None	https://mw2.wiki/item/256-cestus/eternal	eternal
257	Viper Fang	weapon_vipers_canine_i00	None	https://mw2.wiki/item/257-viper-fang/eternal	eternal
258	Bagh-Nakh	weapon_baghnakh_i00	D	https://mw2.wiki/item/258-bagh-nakh/eternal	eternal
259	Single-Edged Jamadhr	weapon_single-edged_jamadhr_i00	D	https://mw2.wiki/item/259-single-edged-jamadhr/eternal	eternal
260	Triple-Edged Jamadhr	weapon_triple-edged_jamadhr_i00	D	https://mw2.wiki/item/260-triple-edged-jamadhr/eternal	eternal
261	Bich'Hwa	weapon_bichhwa_i00	D	https://mw2.wiki/item/261-bichhwa/eternal	eternal
262	Scallop Jamadhr	weapon_scallop_jamadhr_i00	D	https://mw2.wiki/item/262-scallop-jamadhr/eternal	eternal
263	Chakram	weapon_chakram_i00	C	https://mw2.wiki/item/263-chakram/eternal	eternal
264	Pata	weapon_chakram_i00	B	https://mw2.wiki/item/264-pata/eternal	eternal
265	Fisted Blade	weapon_fist_blade_i00	C	https://mw2.wiki/item/265-fisted-blade/eternal	eternal
266	Great Pata	weapon_great_pata_i00	C	https://mw2.wiki/item/266-great-pata/eternal	eternal
267	Arthro Nail	weapon_arthro_nail_i00	B	https://mw2.wiki/item/267-arthro-nail/eternal	eternal
268	Bellion Cestus	weapon_bellion_cestus_i00	B	https://mw2.wiki/item/268-bellion-cestus/eternal	eternal
269	Blood Tornado	weapon_blood_tornado_i00	A	https://mw2.wiki/item/269-blood-tornado/eternal	eternal
270	Dragon Grinder	weapon_dragon_grinder_i00	A	https://mw2.wiki/item/270-dragon-grinder/eternal	eternal
271	Hunting Bow	weapon_hunting_bow_i00	None	https://mw2.wiki/item/271-hunting-bow/eternal	eternal
272	Forest Bow	weapon_short_bow_i00	None	https://mw2.wiki/item/272-forest-bow/eternal	eternal
273	Composite Bow	weapon_composition_bow_i00	None	https://mw2.wiki/item/273-composite-bow/eternal	eternal
274	Reinforced Bow	weapon_strengthening_bow_i00	D	https://mw2.wiki/item/274-reinforced-bow/eternal	eternal
275	Long Bow	weapon_long_bow_i00	D	https://mw2.wiki/item/275-long-bow/eternal	eternal
276	Elven Bow	weapon_elven_bow_i00	D	https://mw2.wiki/item/276-elven-bow/eternal	eternal
277	Dark Elven Bow	weapon_dark_elven_bow_i00	D	https://mw2.wiki/item/277-dark-elven-bow/eternal	eternal
278	Gastraphetes	weapon_gastraphetes_i00	D	https://mw2.wiki/item/278-gastraphetes/eternal	eternal
279	Reinforced Long Bow	weapon_strengthening_long_bow_i00	D	https://mw2.wiki/item/279-reinforced-long-bow/eternal	eternal
280	Light Crossbow	weapon_cyclone_bow_i00	D	https://mw2.wiki/item/280-light-crossbow/eternal	eternal
281	Crystallized Ice Bow	weapon_crystallized_ice_bow_i00	C	https://mw2.wiki/item/281-crystallized-ice-bow/eternal	eternal
282	Elemental Bow	weapon_elemental_bow_i00	C	https://mw2.wiki/item/282-elemental-bow/eternal	eternal
283	Akat Long Bow	weapon_akat_long_bow_i00	C	https://mw2.wiki/item/283-akat-long-bow/eternal	eternal
284	Dark Elven Long Bow	weapon_dark_elven_long_bow_i00	B	https://mw2.wiki/item/284-dark-elven-long-bow/eternal	eternal
285	Noble Elven Bow	weapon_noble_elven_bow_i00	C	https://mw2.wiki/item/285-noble-elven-bow/eternal	eternal
286	Eminence Bow	weapon_eminence_bow_i00	C	https://mw2.wiki/item/286-eminence-bow/eternal	eternal
287	Bow of Peril	weapon_hazard_bow_i00	B	https://mw2.wiki/item/287-bow-of-peril/eternal	eternal
288	Carnage Bow	weapon_carnium_bow_i00	A	https://mw2.wiki/item/288-carnage-bow/eternal	eternal
289	Soul Bow	weapon_soul_bow_i00	A	https://mw2.wiki/item/289-soul-bow/eternal	eternal
290	The Bow	weapon_shining_bow_i00	S	https://mw2.wiki/item/290-the-bow/eternal	eternal
291	Trident	weapon_trident_i00	D	https://mw2.wiki/item/291-trident/eternal	eternal
292	Pike	weapon_pike_i00	D	https://mw2.wiki/item/292-pike/eternal	eternal
293	War Hammer	weapon_war_hammer_i00	D	https://mw2.wiki/item/293-war-hammer/eternal	eternal
294	War Pick	weapon_hammer_in_flames_i00	D	https://mw2.wiki/item/294-war-pick/eternal	eternal
295	Dwarven Trident	weapon_dwarven_trident_i00	D	https://mw2.wiki/item/295-dwarven-trident/eternal	eternal
296	Dwarven Pike	weapon_dwarven_pike_i00	D	https://mw2.wiki/item/296-dwarven-pike/eternal	eternal
297	Glaive	weapon_glaive_i00	D	https://mw2.wiki/item/297-glaive/eternal	eternal
298	Orcish Glaive	weapon_orcish_glaive_i00	C	https://mw2.wiki/item/298-orcish-glaive/eternal	eternal
299	Orcish Poleaxe	weapon_orcish_poleaxe_i00	C	https://mw2.wiki/item/299-orcish-poleaxe/eternal	eternal
300	Great Axe	weapon_great_axe_i00	B	https://mw2.wiki/item/300-great-axe/eternal	eternal
301	Scorpion	weapon_scorpion_i00	C	https://mw2.wiki/item/301-scorpion/eternal	eternal
302	Body Slasher	weapon_body_slasher_i00	C	https://mw2.wiki/item/302-body-slasher/eternal	eternal
303	Widow Maker	weapon_widow_maker_i00	C	https://mw2.wiki/item/303-widow-maker/eternal	eternal
304	Orcish Halberd	weapon_orcish_halbard_i00	A	https://mw2.wiki/item/304-orcish-halberd/eternal	eternal
305	Tallum Glaive	weapon_tallum_glaive_i00	A	https://mw2.wiki/item/305-tallum-glaive/eternal	eternal
306	Dragon Claw Axe	weapon_dragon_hunter_axe_i00	S	https://mw2.wiki/item/306-dragon-claw-axe/eternal	eternal
307	Aurakyria Lance	weapon_saint_spear_i00	S	https://mw2.wiki/item/307-aurakyria-lance/eternal	eternal
308	Buffalo's Horn	weapon_buffalo_horn_i00	None	https://mw2.wiki/item/308-buffalos-horn/eternal	eternal
309	Tears of Eva	weapon_tears_of_eva_i00	None	https://mw2.wiki/item/309-tears-of-eva/eternal	eternal
310	Relic of the Saints	weapon_apprentices_spellbook_i00	None	https://mw2.wiki/item/310-relic-of-the-saints/eternal	eternal
311	Crucifix of Blessing	weapon_crucifix_of_blessing_i00	None	https://mw2.wiki/item/311-crucifix-of-blessing/eternal	eternal
312	Branch of Life	weapon_branch_of_life_i00	D	https://mw2.wiki/item/312-branch-of-life/eternal	eternal
313	Temptation of Abyss	weapon_temptation_of_abyss_i00	D	https://mw2.wiki/item/313-temptation-of-abyss/eternal	eternal
314	Proof of Revenge	weapon_proof_of_revenge_i00	D	https://mw2.wiki/item/314-proof-of-revenge/eternal	eternal
315	Divine Tome	weapon_divine_tome_i00	D	https://mw2.wiki/item/315-divine-tome/eternal	eternal
316	Sage's Blood	weapon_blood_of_saints_i00	D	https://mw2.wiki/item/316-sages-blood/eternal	eternal
317	Tome of Blood	weapon_tome_of_blood_i00	D	https://mw2.wiki/item/317-tome-of-blood/eternal	eternal
318	Crucifix of Blood	weapon_crucifix_of_blood_i00	D	https://mw2.wiki/item/318-crucifix-of-blood/eternal	eternal
319	Eye of Infinity	weapon_apprentices_spellbook_i00	D	https://mw2.wiki/item/319-eye-of-infinity/eternal	eternal
320	Blue Crystal Skull	weapon_apprentices_spellbook_i00	D	https://mw2.wiki/item/320-blue-crystal-skull/eternal	eternal
321	Demon Fangs	weapon_demon_fangs_i00	D	https://mw2.wiki/item/321-demon-fangs/eternal	eternal
322	Vajra Wands	weapon_apprentices_spellbook_i00	D	https://mw2.wiki/item/322-vajra-wands/eternal	eternal
323	Ancient Reagent	weapon_apprentices_spellbook_i00	D	https://mw2.wiki/item/323-ancient-reagent/eternal	eternal
324	Tears of Fairy	weapon_apprentices_spellbook_i00	C	https://mw2.wiki/item/324-tears-of-fairy/eternal	eternal
325	Horn of Glory	weapon_horn_of_glory_i00	C	https://mw2.wiki/item/325-horn-of-glory/eternal	eternal
326	Heathen's Book	weapon_heathens_book_i00	C	https://mw2.wiki/item/326-heathens-book/eternal	eternal
327	Hex Doll	weapon_apprentices_spellbook_i00	C	https://mw2.wiki/item/327-hex-doll/eternal	eternal
328	Candle of Wisdom	weapon_apprentices_spellbook_i00	C	https://mw2.wiki/item/328-candle-of-wisdom/eternal	eternal
329	Blessed Branch	weapon_apprentices_spellbook_i00	C	https://mw2.wiki/item/329-blessed-branch/eternal	eternal
330	Phoenix Feather	weapon_apprentices_spellbook_i00	C	https://mw2.wiki/item/330-phoenix-feather/eternal	eternal
331	Cerberus Eye	weapon_apprentices_spellbook_i00	C	https://mw2.wiki/item/331-cerberus-eye/eternal	eternal
332	Scroll of Destruction	weapon_apprentices_spellbook_i00	C	https://mw2.wiki/item/332-scroll-of-destruction/eternal	eternal
333	Claws of Black Dragon	weapon_apprentices_spellbook_i00	C	https://mw2.wiki/item/333-claws-of-black-dragon/eternal	eternal
334	Three Eyed Crow's Feather	weapon_apprentices_spellbook_i00	C	https://mw2.wiki/item/334-three-eyed-crows-feather/eternal	eternal
335	Soul Crystal	weapon_apprentices_spellbook_i00	B	https://mw2.wiki/item/335-soul-crystal/eternal	eternal
336	Scroll of Mana	weapon_apprentices_spellbook_i00	B	https://mw2.wiki/item/336-scroll-of-mana/eternal	eternal
337	Scroll of Massacre	weapon_apprentices_spellbook_i00	B	https://mw2.wiki/item/337-scroll-of-massacre/eternal	eternal
338	Wyvern's Skull	weapon_apprentices_spellbook_i00	B	https://mw2.wiki/item/338-wyverns-skull/eternal	eternal
339	Blood Crystal	weapon_apprentices_spellbook_i00	B	https://mw2.wiki/item/339-blood-crystal/eternal	eternal
340	Unicorn's Horn	weapon_apprentices_spellbook_i00	B	https://mw2.wiki/item/340-unicorns-horn/eternal	eternal
341	Forgotten Tome	weapon_apprentices_spellbook_i00	A	https://mw2.wiki/item/341-forgotten-tome/eternal	eternal
342	Enchanted Flute	weapon_apprentices_spellbook_i00	A	https://mw2.wiki/item/342-enchanted-flute/eternal	eternal
343	Headless Arrow	weapon_apprentices_spellbook_i00	A	https://mw2.wiki/item/343-headless-arrow/eternal	eternal
344	Proof of Overlord	weapon_apprentices_spellbook_i00	A	https://mw2.wiki/item/344-proof-of-overlord/eternal	eternal
345	Deathbringer Sword	weapon_apprentices_spellbook_i00	A	https://mw2.wiki/item/345-deathbringer-sword/eternal	eternal
346	Tears of Fallen Angel	weapon_apprentices_spellbook_i00	S	https://mw2.wiki/item/346-tears-of-fallen-angel/eternal	eternal
347	Ring Mail Breastplate	armor_t12_u_i00	D	https://mw2.wiki/item/347-ring-mail-breastplate/eternal	eternal
348	Scale Mail	armor_t08_u_i00	D	https://mw2.wiki/item/348-scale-mail/eternal	eternal
349	Compound Scale Mail	armor_t20_u_i00	D	https://mw2.wiki/item/349-compound-scale-mail/eternal	eternal
350	Dwarven Scale Mail	armor_t15_u_i00	D	https://mw2.wiki/item/350-dwarven-scale-mail/eternal	eternal
351	Blast Plate	armor_t40_u_i00	D	https://mw2.wiki/item/351-blast-plate/eternal	eternal
352	Brigandine Armor	armor_t43_u_i00	D	https://mw2.wiki/item/352-brigandine-armor/eternal	eternal
353	Half Plate Armor	armor_t46_u_i00	D	https://mw2.wiki/item/353-half-plate-armor/eternal	eternal
354	Chain Mail Shirt	armor_t48_u_i00	C	https://mw2.wiki/item/354-chain-mail-shirt/eternal	eternal
355	Dwarven Chain Mail Shirt	armor_t60_u_i00	C	https://mw2.wiki/item/355-dwarven-chain-mail-shirt/eternal	eternal
356	Full Plate Armor	armor_t62_ul_i00	C	https://mw2.wiki/item/356-full-plate-armor/eternal	eternal
357	Zubei's Breastplate	armor_t64_u_i00	B	https://mw2.wiki/item/357-zubeis-breastplate/eternal	eternal
358	Blue Wolf Breastplate	armor_t68_u_i00	B	https://mw2.wiki/item/358-blue-wolf-breastplate/eternal	eternal
359	Shining Dragon Armor	armor_composite_armor_i02	B	https://mw2.wiki/item/359-shining-dragon-armor/eternal	eternal
360	Armor of Victory	armor_dwarven_scale_mail_i00	B	https://mw2.wiki/item/360-armor-of-victory/eternal	eternal
361	Breastplate of Valor	armor_dwarven_scale_mail_i00	B	https://mw2.wiki/item/361-breastplate-of-valor/eternal	eternal
362	Glorious Armor	armor_composite_armor_i02	B	https://mw2.wiki/item/362-glorious-armor/eternal	eternal
363	Red Flame Armor	armor_composite_armor_i02	B	https://mw2.wiki/item/363-red-flame-armor/eternal	eternal
364	Elven Crystal Breastplate	armor_dwarven_scale_mail_i00	B	https://mw2.wiki/item/364-elven-crystal-breastplate/eternal	eternal
365	Dark Crystal Breastplate	armor_t74_u_i00	A	https://mw2.wiki/item/365-dark-crystal-breastplate/eternal	eternal
366	Implosion Armor	armor_composite_armor_i02	B	https://mw2.wiki/item/366-implosion-armor/eternal	eternal
367	Dark Dragon Armor	armor_composite_armor_i02	B	https://mw2.wiki/item/367-dark-dragon-armor/eternal	eternal
368	Elven Vagian Armor	armor_composite_armor_i02	B	https://mw2.wiki/item/368-elven-vagian-armor/eternal	eternal
369	Dark Vagian Armor	armor_composite_armor_i02	B	https://mw2.wiki/item/369-dark-vagian-armor/eternal	eternal
370	Complete Set of Plate Armor	armor_composite_armor_i02	B	https://mw2.wiki/item/370-complete-set-of-plate-armor/eternal	eternal
371	Hell Plate	armor_composite_armor_i02	B	https://mw2.wiki/item/371-hell-plate/eternal	eternal
372	Art of Plate	armor_composite_armor_i02	B	https://mw2.wiki/item/372-art-of-plate/eternal	eternal
373	Masterpiece Armor	armor_composite_armor_i02	B	https://mw2.wiki/item/373-masterpiece-armor/eternal	eternal
374	Armor of Nightmare	armor_t80_ul_i00	A	https://mw2.wiki/item/374-armor-of-nightmare/eternal	eternal
375	Dragon Scale Mail	armor_t15_u_i00	S	https://mw2.wiki/item/375-dragon-scale-mail/eternal	eternal
376	Iron Plate Gaiters	armor_t12_l_i00	D	https://mw2.wiki/item/376-iron-plate-gaiters/eternal	eternal
377	Scale Gaiters	armor_t08_l_i00	D	https://mw2.wiki/item/377-scale-gaiters/eternal	eternal
378	Compound Scale Gaiters	armor_t20_l_i00	D	https://mw2.wiki/item/378-compound-scale-gaiters/eternal	eternal
379	Dwarven Scale Gaiters	armor_t15_l_i00	D	https://mw2.wiki/item/379-dwarven-scale-gaiters/eternal	eternal
380	Plate Gaiters	armor_t46_l_i00	D	https://mw2.wiki/item/380-plate-gaiters/eternal	eternal
381	Chain Gaiters	armor_t48_l_i00	C	https://mw2.wiki/item/381-chain-gaiters/eternal	eternal
382	Dwarven Chain Gaiters	armor_t60_l_i00	C	https://mw2.wiki/item/382-dwarven-chain-gaiters/eternal	eternal
383	Zubei's Gaiters	armor_t64_l_i00	B	https://mw2.wiki/item/383-zubeis-gaiters/eternal	eternal
384	Wolf Gaiters	armor_plate_gaiters_i00	B	https://mw2.wiki/item/384-wolf-gaiters/eternal	eternal
385	Gaiters of Victory	armor_plate_gaiters_i00	B	https://mw2.wiki/item/385-gaiters-of-victory/eternal	eternal
386	Gaiters of Valor	armor_plate_gaiters_i00	B	https://mw2.wiki/item/386-gaiters-of-valor/eternal	eternal
387	Elven Crystal Gaiters	armor_plate_gaiters_i00	B	https://mw2.wiki/item/387-elven-crystal-gaiters/eternal	eternal
388	Dark Crystal Gaiters	armor_t74_l_i00	A	https://mw2.wiki/item/388-dark-crystal-gaiters/eternal	eternal
389	Dragon Scale Gaiters	armor_t15_l_i00	S	https://mw2.wiki/item/389-dragon-scale-gaiters/eternal	eternal
390	Cotton Shirt	armor_t07_u_i00	None	https://mw2.wiki/item/390-cotton-shirt/eternal	eternal
391	Puma Skin Shirt	armor_t09_u_i00	D	https://mw2.wiki/item/391-puma-skin-shirt/eternal	eternal
392	Lion Skin Shirt	armor_t18_u_i00	D	https://mw2.wiki/item/392-lion-skin-shirt/eternal	eternal
393	Mithril Banded Mail	armor_t10_u_i00	D	https://mw2.wiki/item/393-mithril-banded-mail/eternal	eternal
394	Reinforced Leather Shirt	armor_t13_u_i00	D	https://mw2.wiki/item/394-reinforced-leather-shirt/eternal	eternal
395	Manticore Skin Shirt	armor_t42_u_i00	D	https://mw2.wiki/item/395-manticore-skin-shirt/eternal	eternal
396	Salamander Skin Mail	armor_t45_ul_i00	D	https://mw2.wiki/item/396-salamander-skin-mail/eternal	eternal
397	Reinforced Mithril Shirt	armor_t47_u_i00	C	https://mw2.wiki/item/397-reinforced-mithril-shirt/eternal	eternal
398	Plated Leather Shirt	armor_t47_u_i00	C	https://mw2.wiki/item/398-plated-leather-shirt/eternal	eternal
399	Rind Leather Armor	armor_t49_u_i00	C	https://mw2.wiki/item/399-rind-leather-armor/eternal	eternal
400	Theca Leather Armor	armor_t63_u_i00	C	https://mw2.wiki/item/400-theca-leather-armor/eternal	eternal
401	Drake Leather Armor	armor_t21_ul_i00	C	https://mw2.wiki/item/401-drake-leather-armor/eternal	eternal
402	Chain Mail of Silence	armor_composite_armor_i02	B	https://mw2.wiki/item/402-chain-mail-of-silence/eternal	eternal
403	Gust Chain Mail	armor_composite_armor_i02	B	https://mw2.wiki/item/403-gust-chain-mail/eternal	eternal
404	Prairie Leather Armor	armor_mithril_banded_mail_i00	B	https://mw2.wiki/item/404-prairie-leather-armor/eternal	eternal
405	Leather Armor of Underworld	armor_mithril_banded_mail_i00	B	https://mw2.wiki/item/405-leather-armor-of-underworld/eternal	eternal
406	Leather Armor of Concentration	armor_composite_armor_i02	B	https://mw2.wiki/item/406-leather-armor-of-concentration/eternal	eternal
407	Ace's Leather Armor	armor_composite_armor_i02	B	https://mw2.wiki/item/407-aces-leather-armor/eternal	eternal
408	Guardian's Leather Armor	armor_mithril_banded_mail_i00	B	https://mw2.wiki/item/408-guardians-leather-armor/eternal	eternal
409	Marksman's Leather Armor	armor_mithril_banded_mail_i00	B	https://mw2.wiki/item/409-marksmans-leather-armor/eternal	eternal
410	Unicorn Leather Armor	armor_composite_armor_i02	A	https://mw2.wiki/item/410-unicorn-leather-armor/eternal	eternal
411	Dragon Leather Armor	armor_t45_ul_i00	S	https://mw2.wiki/item/411-dragon-leather-armor/eternal	eternal
412	Cotton Pants	armor_t07_l_i00	None	https://mw2.wiki/item/412-cotton-pants/eternal	eternal
413	Puma Skin Gaiters	armor_t09_l_i00	D	https://mw2.wiki/item/413-puma-skin-gaiters/eternal	eternal
414	Lion Skin Gaiters	armor_t18_l_i00	D	https://mw2.wiki/item/414-lion-skin-gaiters/eternal	eternal
415	Mithril Banded Gaiters	armor_t10_l_i00	D	https://mw2.wiki/item/415-mithril-banded-gaiters/eternal	eternal
416	Reinforced Leather Gaiters	armor_t13_l_i00	D	https://mw2.wiki/item/416-reinforced-leather-gaiters/eternal	eternal
417	Manticore Skin Gaiters	armor_t42_l_i00	D	https://mw2.wiki/item/417-manticore-skin-gaiters/eternal	eternal
418	Plated Leather Gaiters	armor_t47_l_i00	C	https://mw2.wiki/item/418-plated-leather-gaiters/eternal	eternal
419	Rind Leather Gaiters	armor_t49_l_i00	C	https://mw2.wiki/item/419-rind-leather-gaiters/eternal	eternal
420	Theca Leather Gaiters	armor_t63_l_i00	C	https://mw2.wiki/item/420-theca-leather-gaiters/eternal	eternal
421	Prairie Leather Gaiters	armor_mithril_banded_gaiters_i00	B	https://mw2.wiki/item/421-prairie-leather-gaiters/eternal	eternal
422	Gaiters of Underworld	armor_mithril_banded_gaiters_i00	B	https://mw2.wiki/item/422-gaiters-of-underworld/eternal	eternal
423	Guardian's Leather Gaiters	armor_mithril_banded_gaiters_i00	B	https://mw2.wiki/item/423-guardians-leather-gaiters/eternal	eternal
424	Marksman's Leather Gaiters	armor_mithril_banded_gaiters_i00	B	https://mw2.wiki/item/424-marksmans-leather-gaiters/eternal	eternal
425	Apprentice's Tunic	armor_t01_u_i00	None	https://mw2.wiki/item/425-apprentices-tunic/eternal	eternal
426	Tunic	armor_t03_u_i00	None	https://mw2.wiki/item/426-tunic/eternal	eternal
427	Cotton Robe	armor_cotton_robe_i02	None	https://mw2.wiki/item/427-cotton-robe/eternal	eternal
428	Feriotic Tunic	armor_t52_u_i00	None	https://mw2.wiki/item/428-feriotic-tunic/eternal	eternal
429	Leather Tunic	armor_t05_u_i00	None	https://mw2.wiki/item/429-leather-tunic/eternal	eternal
430	Robe of Devotion	armor_cotton_robe_i02	None	https://mw2.wiki/item/430-robe-of-devotion/eternal	eternal
431	Robe of Magic	armor_cotton_robe_i02	None	https://mw2.wiki/item/431-robe-of-magic/eternal	eternal
432	Cursed Tunic	armor_t14_u_i00	D	https://mw2.wiki/item/432-cursed-tunic/eternal	eternal
433	Elven Tunic	armor_t11_u_i00	D	https://mw2.wiki/item/433-elven-tunic/eternal	eternal
434	White Tunic	armor_t16_u_i00	D	https://mw2.wiki/item/434-white-tunic/eternal	eternal
435	Mystic's Tunic	armor_t17_u_i00	D	https://mw2.wiki/item/435-mystics-tunic/eternal	eternal
436	Tunic of Knowledge	armor_t41_u_i00	D	https://mw2.wiki/item/436-tunic-of-knowledge/eternal	eternal
437	Mithril Tunic	armor_t51_u_i00	D	https://mw2.wiki/item/437-mithril-tunic/eternal	eternal
438	Sage's Rag	armor_t44_ul_i00	D	https://mw2.wiki/item/438-sages-rag/eternal	eternal
439	Karmian Tunic	armor_t53_u_i00	C	https://mw2.wiki/item/439-karmian-tunic/eternal	eternal
440	Robe of Seal	armor_t44_ul_i00	C	https://mw2.wiki/item/440-robe-of-seal/eternal	eternal
441	Demon's Tunic	armor_t54_u_i00	C	https://mw2.wiki/item/441-demons-tunic/eternal	eternal
442	Divine Tunic	armor_t57_u_i00	C	https://mw2.wiki/item/442-divine-tunic/eternal	eternal
443	Tunic of Mana	armor_tunic_of_knowledge_i00	B	https://mw2.wiki/item/443-tunic-of-mana/eternal	eternal
