id	name	icon	grade	link	chronicle
256	Cestus	weapon_vipers_canine_i00	None	https://mw2.wiki/item/256-cestus/lu4	lu4
257	Viper Fang	weapon_vipers_canine_i00	None	https://mw2.wiki/item/257-viper-fang/lu4	lu4
258	Bagh-Nakh	weapon_baghnakh_i00	D	https://mw2.wiki/item/258-bagh-nakh/lu4	lu4
259	Single-Edged Jamadhr	weapon_single-edged_jamadhr_i00	D	https://mw2.wiki/item/259-single-edged-jamadhr/lu4	lu4
260	Triple-Edged Jamadhr	weapon_triple-edged_jamadhr_i00	D	https://mw2.wiki/item/260-triple-edged-jamadhr/lu4	lu4
261	Bich'Hwa	weapon_bichhwa_i00	D	https://mw2.wiki/item/261-bichhwa/lu4	lu4
262	Scallop Jamadhr	weapon_scallop_jamadhr_i00	D	https://mw2.wiki/item/262-scallop-jamadhr/lu4	lu4
263	hakram	weapon_chakram_i00	C	https://mw2.wiki/item/263-chakram/lu4	lu4
264	Pata	weapon_chakram_i00	B	https://mw2.wiki/item/264-pata/lu4	lu4
265	Fisted Blade	weapon_fist_blade_i00	C	https://mw2.wiki/item/265-fisted-blade/lu4	lu4
266	Great Pata	weapon_great_pata_i00	C	https://mw2.wiki/item/266-great-pata/lu4	lu4
267	Arthro Nail	weapon_arthro_nail_i00	B	https://mw2.wiki/item/267-arthro-nail/lu4	lu4
268	ellion Cestus	weapon_bellion_cestus_i00	B	https://mw2.wiki/item/268-bellion-cestus/lu4	lu4
269	Blood Tornado	weapon_blood_tornado_i00	A	https://mw2.wiki/item/269-blood-tornado/lu4	lu4
270	Dragon Grinder	weapon_dragon_grinder_i00	A	https://mw2.wiki/item/270-dragon-grinder/lu4	lu4
271	Hunting Bow	weapon_hunting_bow_i00	None	https://mw2.wiki/item/271-hunting-bow/lu4	lu4
272	Forest Bow	weapon_short_bow_i00	None	https://mw2.wiki/item/272-forest-bow/lu4	lu4
273	Composite Bow	weapon_composition_bow_i00	None	https://mw2.wiki/item/273-composite-bow/lu4	lu4
274	Reinforced Bow	weapon_strengthening_bow_i00	D	https://mw2.wiki/item/274-reinforced-bow/lu4	lu4
275	Long Bow	weapon_long_bow_i00	D	https://mw2.wiki/item/275-long-bow/lu4	lu4
276	Elven Bow	weapon_elven_bow_i00	D	https://mw2.wiki/item/276-elven-bow/lu4	lu4
277	ark Elven Bow	weapon_dark_elven_bow_i00	D	https://mw2.wiki/item/277-dark-elven-bow/lu4	lu4
278	Gastraphetes	weapon_gastraphetes_i00	D	https://mw2.wiki/item/278-gastraphetes/lu4	lu4
279	Reinforced Long Bow	weapon_strengthening_long_bow_i00	D	https://mw2.wiki/item/279-reinforced-long-bow/lu4	lu4
280	Light Crossbow	weapon_cyclone_bow_i00	D	https://mw2.wiki/item/280-light-crossbow/lu4	lu4
281	rystallized Ice Bow	weapon_crystallized_ice_bow_i00	C	https://mw2.wiki/item/281-crystallized-ice-bow/lu4	lu4
282	Elemental Bow	weapon_elemental_bow_i00	C	https://mw2.wiki/item/282-elemental-bow/lu4	lu4
283	Akat Long Bow	weapon_akat_long_bow_i00	C	https://mw2.wiki/item/283-akat-long-bow/lu4	lu4
284	Dark Elven Long ow	weapon_dark_elven_long_bow_i00	B	https://mw2.wiki/item/284-dark-elven-long-bow/lu4	lu4
285	Noble Elven Bow	weapon_noble_elven_bow_i00	C	https://mw2.wiki/item/285-noble-elven-bow/lu4	lu4
286	Eminence Bow	weapon_eminence_bow_i00	C	https://mw2.wiki/item/286-eminence-bow/lu4	lu4
287	ow of Peril	weapon_hazard_bow_i00	B	https://mw2.wiki/item/287-bow-of-peril/lu4	lu4
288	Carnage Bow	weapon_carnium_bow_i00	A	https://mw2.wiki/item/288-carnage-bow/lu4	lu4
289	Soul Bow	weapon_soul_bow_i00	A	https://mw2.wiki/item/289-soul-bow/lu4	lu4
290	The Bow	weapon_shining_bow_i00	S	https://mw2.wiki/item/290-the-bow/lu4	lu4
291	Trident	weapon_trident_i00	D	https://mw2.wiki/item/291-trident/lu4	lu4
292	Pike	weapon_pike_i00	D	https://mw2.wiki/item/292-pike/lu4	lu4
293	War Hammer	weapon_war_hammer_i00	D	https://mw2.wiki/item/293-war-hammer/lu4	lu4
294	War Pick	weapon_hammer_in_flames_i00	D	https://mw2.wiki/item/294-war-pick/lu4	lu4
295	warven Trident	weapon_dwarven_trident_i00	D	https://mw2.wiki/item/295-dwarven-trident/lu4	lu4
296	warven Pike	weapon_dwarven_pike_i00	D	https://mw2.wiki/item/296-dwarven-pike/lu4	lu4
297	Glaive	weapon_glaive_i00	D	https://mw2.wiki/item/297-glaive/lu4	lu4
298	Orcish Glaive	weapon_orcish_glaive_i00	C	https://mw2.wiki/item/298-orcish-glaive/lu4	lu4
299	Orcish Poleaxe	weapon_orcish_poleaxe_i00	C	https://mw2.wiki/item/299-orcish-poleaxe/lu4	lu4
300	Great Axe	weapon_great_axe_i00	B	https://mw2.wiki/item/300-great-axe/lu4	lu4
301	Scorpion	weapon_scorpion_i00	C	https://mw2.wiki/item/301-scorpion/lu4	lu4
302	Body Slasher	weapon_body_slasher_i00	C	https://mw2.wiki/item/302-body-slasher/lu4	lu4
303	Widow Maker	weapon_widow_maker_i00	C	https://mw2.wiki/item/303-widow-maker/lu4	lu4
304	Orcish Halberd	weapon_orcish_halbard_i00	A	https://mw2.wiki/item/304-orcish-halberd/lu4	lu4
305	Tallum Glaive	weapon_tallum_glaive_i00	A	https://mw2.wiki/item/305-tallum-glaive/lu4	lu4
306	Dragon Claw Axe	weapon_dragon_hunter_axe_i00	S	https://mw2.wiki/item/306-dragon-claw-axe/lu4	lu4
307	Aurakyria Lance	weapon_saint_spear_i00	S	https://mw2.wiki/item/307-aurakyria-lance/lu4	lu4
308	Buffalo's Horn	weapon_buffalo_horn_i00	None	https://mw2.wiki/item/308-buffalos-horn/lu4	lu4
309	Tears of Eva	weapon_tears_of_eva_i00	None	https://mw2.wiki/item/309-tears-of-eva/lu4	lu4
310	Relic of the Saints	weapon_apprentices_spellbook_i00	None	https://mw2.wiki/item/310-relic-of-the-saints/lu4	lu4
311	Crucifix of Blessing	weapon_crucifix_of_blessing_i00	None	https://mw2.wiki/item/311-crucifix-of-blessing/lu4	lu4
312	Branch of Life	weapon_branch_of_life_i00	D	https://mw2.wiki/item/312-branch-of-life/lu4	lu4
313	Temptation of Abyss	weapon_temptation_of_abyss_i00	D	https://mw2.wiki/item/313-temptation-of-abyss/lu4	lu4
314	Proof of Revenge	weapon_proof_of_revenge_i00	D	https://mw2.wiki/item/314-proof-of-revenge/lu4	lu4
315	ivine Tome	weapon_divine_tome_i00	D	https://mw2.wiki/item/315-divine-tome/lu4	lu4
316	Sage's Blood	weapon_blood_of_saints_i00	D	https://mw2.wiki/item/316-sages-blood/lu4	lu4
317	Tome of Blood	weapon_tome_of_blood_i00	D	https://mw2.wiki/item/317-tome-of-blood/lu4	lu4
318	Crucifix of Blood	weapon_crucifix_of_blood_i00	D	https://mw2.wiki/item/318-crucifix-of-blood/lu4	lu4
319	Eye of Infinity	weapon_apprentices_spellbook_i00	D	https://mw2.wiki/item/319-eye-of-infinity/lu4	lu4
320	Blue Crystal Skull	weapon_apprentices_spellbook_i00	D	https://mw2.wiki/item/320-blue-crystal-skull/lu4	lu4
321	emon Fangs	weapon_demon_fangs_i00	D	https://mw2.wiki/item/321-demon-fangs/lu4	lu4
322	Vajra Wands	weapon_apprentices_spellbook_i00	D	https://mw2.wiki/item/322-vajra-wands/lu4	lu4
323	Ancient Reagent	weapon_apprentices_spellbook_i00	D	https://mw2.wiki/item/323-ancient-reagent/lu4	lu4
324	Tears of Fairy	weapon_apprentices_spellbook_i00	C	https://mw2.wiki/item/324-tears-of-fairy/lu4	lu4
325	Horn of Glory	weapon_horn_of_glory_i00	C	https://mw2.wiki/item/325-horn-of-glory/lu4	lu4
326	Heathen's Book	weapon_heathens_book_i00	C	https://mw2.wiki/item/326-heathens-book/lu4	lu4
327	Hex Doll	weapon_apprentices_spellbook_i00	C	https://mw2.wiki/item/327-hex-doll/lu4	lu4
328	andle of Wisdom	weapon_apprentices_spellbook_i00	C	https://mw2.wiki/item/328-candle-of-wisdom/lu4	lu4
329	Blessed Branch	weapon_apprentices_spellbook_i00	C	https://mw2.wiki/item/329-blessed-branch/lu4	lu4
330	Phoenix Feather	weapon_apprentices_spellbook_i00	C	https://mw2.wiki/item/330-phoenix-feather/lu4	lu4
331	erberus Eye	weapon_apprentices_spellbook_i00	C	https://mw2.wiki/item/331-cerberus-eye/lu4	lu4
332	Scroll of Destruction	weapon_apprentices_spellbook_i00	C	https://mw2.wiki/item/332-scroll-of-destruction/lu4	lu4
333	laws of Black Dragon	weapon_apprentices_spellbook_i00	C	https://mw2.wiki/item/333-claws-of-black-dragon/lu4	lu4
334	Three Eyed row's Feather	weapon_apprentices_spellbook_i00	C	https://mw2.wiki/item/334-three-eyed-crows-feather/lu4	lu4
335	Soul Crystal	weapon_apprentices_spellbook_i00	B	https://mw2.wiki/item/335-soul-crystal/lu4	lu4
336	Scroll of Mana	weapon_apprentices_spellbook_i00	B	https://mw2.wiki/item/336-scroll-of-mana/lu4	lu4
337	Scroll of Massacre	weapon_apprentices_spellbook_i00	B	https://mw2.wiki/item/337-scroll-of-massacre/lu4	lu4
338	Wyvern's Skull	weapon_apprentices_spellbook_i00	B	https://mw2.wiki/item/338-wyverns-skull/lu4	lu4
339	lood Crystal	weapon_apprentices_spellbook_i00	B	https://mw2.wiki/item/339-blood-crystal/lu4	lu4
340	Unicorn's Horn	weapon_apprentices_spellbook_i00	B	https://mw2.wiki/item/340-unicorns-horn/lu4	lu4
341	Forgotten Tome	weapon_apprentices_spellbook_i00	A	https://mw2.wiki/item/341-forgotten-tome/lu4	lu4
342	Enchanted Flute	weapon_apprentices_spellbook_i00	A	https://mw2.wiki/item/342-enchanted-flute/lu4	lu4
343	Headless rrow	weapon_apprentices_spellbook_i00	A	https://mw2.wiki/item/343-headless-arrow/lu4	lu4
344	Proof of Overlord	weapon_apprentices_spellbook_i00	A	https://mw2.wiki/item/344-proof-of-overlord/lu4	lu4
345	Deathbringer Sword	weapon_apprentices_spellbook_i00	A	https://mw2.wiki/item/345-deathbringer-sword/lu4	lu4
346	Tears of Fallen Angel	weapon_apprentices_spellbook_i00	S	https://mw2.wiki/item/346-tears-of-fallen-angel/lu4	lu4
347	Ring Mail Breastplate	armor_t12_u_i00	D	https://mw2.wiki/item/347-ring-mail-breastplate/lu4	lu4
348	Scale Mail	armor_t08_u_i00	D	https://mw2.wiki/item/348-scale-mail/lu4	lu4
349	Compound Scale Mail	armor_t20_u_i00	D	https://mw2.wiki/item/349-compound-scale-mail/lu4	lu4
350	warven Scale Mail	armor_t15_u_i00	D	https://mw2.wiki/item/350-dwarven-scale-mail/lu4	lu4
351	Blast Plate	armor_t40_u_i00	D	https://mw2.wiki/item/351-blast-plate/lu4	lu4
352	Brigandine Breastplate	armor_t43_u_i00	D	https://mw2.wiki/item/352-brigandine-breastplate/lu4	lu4
353	Half Plate Armor	armor_t46_u_i00	D	https://mw2.wiki/item/353-half-plate-armor/lu4	lu4
354	hain Mail Shirt	armor_t48_u_i00	C	https://mw2.wiki/item/354-chain-mail-shirt/lu4	lu4
355	Dwarven hain Mail Shirt	armor_t60_u_i00	C	https://mw2.wiki/item/355-dwarven-chain-mail-shirt/lu4	lu4
356	Full Plate Armor	armor_t62_ul_i00	C	https://mw2.wiki/item/356-full-plate-armor/lu4	lu4
357	Zubei's reastplate	armor_t64_u_i00	B	https://mw2.wiki/item/357-zubeis-breastplate/lu4	lu4
358	lue Wolf reastplate	armor_t68_u_i00	B	https://mw2.wiki/item/358-blue-wolf-breastplate/lu4	lu4
359	Shining Dragon Armor	armor_composite_armor_i02	B	https://mw2.wiki/item/359-shining-dragon-armor/lu4	lu4
360	Armor of Victory	armor_dwarven_scale_mail_i00	B	https://mw2.wiki/item/360-armor-of-victory/lu4	lu4
361	reastplate of Valor	armor_dwarven_scale_mail_i00	B	https://mw2.wiki/item/361-breastplate-of-valor/lu4	lu4
362	Glorious Armor	armor_composite_armor_i02	B	https://mw2.wiki/item/362-glorious-armor/lu4	lu4
363	Red Flame Armor	armor_composite_armor_i02	B	https://mw2.wiki/item/363-red-flame-armor/lu4	lu4
364	Elven Crystal reastplate	armor_dwarven_scale_mail_i00	B	https://mw2.wiki/item/364-elven-crystal-breastplate/lu4	lu4
365	Dark Crystal Breastplate	armor_t74_u_i00	A	https://mw2.wiki/item/365-dark-crystal-breastplate/lu4	lu4
366	Implosion Armor	armor_composite_armor_i02	B	https://mw2.wiki/item/366-implosion-armor/lu4	lu4
367	Dark Dragon Armor	armor_composite_armor_i02	B	https://mw2.wiki/item/367-dark-dragon-armor/lu4	lu4
368	Elven Vagian Armor	armor_composite_armor_i02	B	https://mw2.wiki/item/368-elven-vagian-armor/lu4	lu4
369	Dark Vagian Armor	armor_composite_armor_i02	B	https://mw2.wiki/item/369-dark-vagian-armor/lu4	lu4
370	Complete Set of Plate Armor	armor_composite_armor_i02	B	https://mw2.wiki/item/370-complete-set-of-plate-armor/lu4	lu4
371	Hell Plate	armor_composite_armor_i02	B	https://mw2.wiki/item/371-hell-plate/lu4	lu4
372	Art of Plate	armor_composite_armor_i02	B	https://mw2.wiki/item/372-art-of-plate/lu4	lu4
373	Masterpiece Armor	armor_composite_armor_i02	B	https://mw2.wiki/item/373-masterpiece-armor/lu4	lu4
374	rmor of Nightmare	armor_t80_ul_i00	A	https://mw2.wiki/item/374-armor-of-nightmare/lu4	lu4
375	Dragon cale Mail	armor_t15_u_i00	S	https://mw2.wiki/item/375-dragon-scale-mail/lu4	lu4
376	Iron Plate Gaiters	armor_t12_l_i00	D	https://mw2.wiki/item/376-iron-plate-gaiters/lu4	lu4
377	Scale Gaiters	armor_t08_l_i00	D	https://mw2.wiki/item/377-scale-gaiters/lu4	lu4
378	Compound Scale Gaiters	armor_t20_l_i00	D	https://mw2.wiki/item/378-compound-scale-gaiters/lu4	lu4
379	warven Scale Gaiters	armor_t15_l_i00	D	https://mw2.wiki/item/379-dwarven-scale-gaiters/lu4	lu4
380	Plate Gaiters	armor_t46_l_i00	D	https://mw2.wiki/item/380-plate-gaiters/lu4	lu4
381	hain Gaiters	armor_t48_l_i00	C	https://mw2.wiki/item/381-chain-gaiters/lu4	lu4
382	Dwarven hain Gaiters	armor_t60_l_i00	C	https://mw2.wiki/item/382-dwarven-chain-gaiters/lu4	lu4
383	Zubei's Gaiters	armor_t64_l_i00	B	https://mw2.wiki/item/383-zubeis-gaiters/lu4	lu4
384	Wolf Gaiters	armor_plate_gaiters_i00	B	https://mw2.wiki/item/384-wolf-gaiters/lu4	lu4
385	Gaiters of Victory	armor_plate_gaiters_i00	B	https://mw2.wiki/item/385-gaiters-of-victory/lu4	lu4
386	Gaiters of Valor	armor_plate_gaiters_i00	B	https://mw2.wiki/item/386-gaiters-of-valor/lu4	lu4
387	Elven Crystal Gaiters	armor_plate_gaiters_i00	B	https://mw2.wiki/item/387-elven-crystal-gaiters/lu4	lu4
388	Dark Crystal Gaiters	armor_t74_l_i00	A	https://mw2.wiki/item/388-dark-crystal-gaiters/lu4	lu4
389	Dragon cale Gaiters	armor_t15_l_i00	S	https://mw2.wiki/item/389-dragon-scale-gaiters/lu4	lu4
390	Cotton Shirt	armor_t07_u_i00	None	https://mw2.wiki/item/390-cotton-shirt/lu4	lu4
391	Puma Skin Shirt	armor_t09_u_i00	D	https://mw2.wiki/item/391-puma-skin-shirt/lu4	lu4
392	Lion Skin Shirt	armor_t18_u_i00	D	https://mw2.wiki/item/392-lion-skin-shirt/lu4	lu4
393	Mithril Banded Mail	armor_t10_u_i00	D	https://mw2.wiki/item/393-mithril-banded-mail/lu4	lu4
394	Reinforced Leather Shirt	armor_t13_u_i00	D	https://mw2.wiki/item/394-reinforced-leather-shirt/lu4	lu4
395	Manticore Skin Shirt	armor_t42_u_i00	D	https://mw2.wiki/item/395-manticore-skin-shirt/lu4	lu4
396	Salamander Skin Mail	armor_t45_ul_i00	D	https://mw2.wiki/item/396-salamander-skin-mail/lu4	lu4
397	Reinforced Mithril Shirt	armor_t47_u_i00	C	https://mw2.wiki/item/397-reinforced-mithril-shirt/lu4	lu4
398	Plated Leather Shirt	armor_t47_u_i00	C	https://mw2.wiki/item/398-plated-leather-shirt/lu4	lu4
399	Rind Leather Armor	armor_t49_u_i00	C	https://mw2.wiki/item/399-rind-leather-armor/lu4	lu4
400	Theca Leather Armor	armor_t63_u_i00	C	https://mw2.wiki/item/400-theca-leather-armor/lu4	lu4
401	Drake Leather Armor	armor_t21_ul_i00	C	https://mw2.wiki/item/401-drake-leather-armor/lu4	lu4
402	Chain Mail of Silence	armor_composite_armor_i02	B	https://mw2.wiki/item/402-chain-mail-of-silence/lu4	lu4
403	Gust Chain Mail	armor_composite_armor_i02	B	https://mw2.wiki/item/403-gust-chain-mail/lu4	lu4
404	Prairie Leather Armor	armor_mithril_banded_mail_i00	B	https://mw2.wiki/item/404-prairie-leather-armor/lu4	lu4
405	Leather Armor of Underworld	armor_mithril_banded_mail_i00	B	https://mw2.wiki/item/405-leather-armor-of-underworld/lu4	lu4
406	Leather Armor of Concentration	armor_composite_armor_i02	B	https://mw2.wiki/item/406-leather-armor-of-concentration/lu4	lu4
407	Ace's Leather Armor	armor_composite_armor_i02	B	https://mw2.wiki/item/407-aces-leather-armor/lu4	lu4
408	Guardian's Leather Armor	armor_mithril_banded_mail_i00	B	https://mw2.wiki/item/408-guardians-leather-armor/lu4	lu4
409	Marksman's Leather Armor	armor_mithril_banded_mail_i00	B	https://mw2.wiki/item/409-marksmans-leather-armor/lu4	lu4
410	Unicorn Leather rmor	armor_composite_armor_i02	A	https://mw2.wiki/item/410-unicorn-leather-armor/lu4	lu4
411	Dragon Leather Armor	armor_t45_ul_i00	S	https://mw2.wiki/item/411-dragon-leather-armor/lu4	lu4
412	Cotton Pants	armor_t07_l_i00	None	https://mw2.wiki/item/412-cotton-pants/lu4	lu4
413	Puma Skin Gaiters	armor_t09_l_i00	D	https://mw2.wiki/item/413-puma-skin-gaiters/lu4	lu4
414	Lion Skin Gaiters	armor_t18_l_i00	D	https://mw2.wiki/item/414-lion-skin-gaiters/lu4	lu4
415	Mithril Banded Gaiters	armor_t10_l_i00	D	https://mw2.wiki/item/415-mithril-banded-gaiters/lu4	lu4
416	Reinforced Leather Gaiters	armor_t13_l_i00	D	https://mw2.wiki/item/416-reinforced-leather-gaiters/lu4	lu4
417	Manticore Skin Gaiters	armor_t42_l_i00	D	https://mw2.wiki/item/417-manticore-skin-gaiters/lu4	lu4
418	Plated Leather Gaiters	armor_t47_l_i00	C	https://mw2.wiki/item/418-plated-leather-gaiters/lu4	lu4
419	Rind Leather Gaiters	armor_t49_l_i00	C	https://mw2.wiki/item/419-rind-leather-gaiters/lu4	lu4
420	Theca Leather Gaiters	armor_t63_l_i00	C	https://mw2.wiki/item/420-theca-leather-gaiters/lu4	lu4
421	Prairie Leather Gaiters	armor_mithril_banded_gaiters_i00	B	https://mw2.wiki/item/421-prairie-leather-gaiters/lu4	lu4
422	Gaiters of Underworld	armor_mithril_banded_gaiters_i00	B	https://mw2.wiki/item/422-gaiters-of-underworld/lu4	lu4
423	Guardian's Leather Gaiters	armor_mithril_banded_gaiters_i00	B	https://mw2.wiki/item/423-guardians-leather-gaiters/lu4	lu4
424	Marksman's Leather Gaiters	armor_mithril_banded_gaiters_i00	B	https://mw2.wiki/item/424-marksmans-leather-gaiters/lu4	lu4
425	Apprentice's Tunic	armor_t01_u_i00	None	https://mw2.wiki/item/425-apprentices-tunic/lu4	lu4
426	Tunic	armor_t03_u_i00	None	https://mw2.wiki/item/426-tunic/lu4	lu4
427	Cotton Robe	armor_cotton_robe_i02	None	https://mw2.wiki/item/427-cotton-robe/lu4	lu4
428	Feriotic Tunic	armor_t52_u_i00	None	https://mw2.wiki/item/428-feriotic-tunic/lu4	lu4
429	Leather Tunic	armor_t05_u_i00	None	https://mw2.wiki/item/429-leather-tunic/lu4	lu4
430	Robe of Devotion	armor_cotton_robe_i02	None	https://mw2.wiki/item/430-robe-of-devotion/lu4	lu4
431	Robe of Magic	armor_cotton_robe_i02	None	https://mw2.wiki/item/431-robe-of-magic/lu4	lu4
432	Cursed Tunic	armor_t14_u_i00	D	https://mw2.wiki/item/432-cursed-tunic/lu4	lu4
433	Elven Tunic	armor_t11_u_i00	D	https://mw2.wiki/item/433-elven-tunic/lu4	lu4
434	White Tunic	armor_t16_u_i00	D	https://mw2.wiki/item/434-white-tunic/lu4	lu4
435	Mystic's Tunic	armor_t17_u_i00	D	https://mw2.wiki/item/435-mystics-tunic/lu4	lu4
436	Tunic of Knowledge	armor_t41_u_i00	D	https://mw2.wiki/item/436-tunic-of-knowledge/lu4	lu4
437	Elven Mithril Tunic	armor_t51_u_i00	D	https://mw2.wiki/item/437-elven-mithril-tunic/lu4	lu4
438	Sage's Rag	armor_t44_ul_i00	D	https://mw2.wiki/item/438-sages-rag/lu4	lu4
439	Karmian Tunic	armor_t53_u_i00	C	https://mw2.wiki/item/439-karmian-tunic/lu4	lu4
440	Robe of Seal	armor_t44_ul_i00	C	https://mw2.wiki/item/440-robe-of-seal/lu4	lu4
441	Demon's Tunic	armor_t54_u_i00	C	https://mw2.wiki/item/441-demons-tunic/lu4	lu4
442	Divine Tunic	armor_t57_u_i00	C	https://mw2.wiki/item/442-divine-tunic/lu4	lu4
443	Tunic of Mana	armor_tunic_of_knowledge_i00	B	https://mw2.wiki/item/443-tunic-of-mana/lu4	lu4
444	Sage's Robe	armor_cotton_robe_i02	B	https://mw2.wiki/item/444-sages-robe/lu4	lu4
445	Paradia Tunic	armor_tunic_of_knowledge_i00	B	https://mw2.wiki/item/445-paradia-tunic/lu4	lu4
446	Inferno Tunic	armor_tunic_of_knowledge_i00	B	https://mw2.wiki/item/446-inferno-tunic/lu4	lu4
447	Tunic of Solar Eclipse	armor_tunic_of_knowledge_i00	B	https://mw2.wiki/item/447-tunic-of-solar-eclipse/lu4	lu4
448	Robe of lack Ore	armor_cotton_robe_i02	B	https://mw2.wiki/item/448-robe-of-black-ore/lu4	lu4
449	Tunic of Summoning	armor_tunic_of_knowledge_i00	B	https://mw2.wiki/item/449-tunic-of-summoning/lu4	lu4
450	Otherworldly Robe	armor_cotton_robe_i02	B	https://mw2.wiki/item/450-otherworldly-robe/lu4	lu4
451	Elemental Tunic	armor_tunic_of_knowledge_i00	B	https://mw2.wiki/item/451-elemental-tunic/lu4	lu4
452	Tunic of Phantom	armor_tunic_of_knowledge_i00	B	https://mw2.wiki/item/452-tunic-of-phantom/lu4	lu4
453	Tunic of Grace	armor_tunic_of_knowledge_i00	B	https://mw2.wiki/item/453-tunic-of-grace/lu4	lu4
454	Robe of Holy Spirit	armor_cotton_robe_i02	B	https://mw2.wiki/item/454-robe-of-holy-spirit/lu4	lu4
455	Phoenix Tunic	armor_tunic_of_knowledge_i00	B	https://mw2.wiki/item/455-phoenix-tunic/lu4	lu4
456	Cerberus Tunic	armor_tunic_of_knowledge_i00	B	https://mw2.wiki/item/456-cerberus-tunic/lu4	lu4
457	Tunic of Aid	armor_tunic_of_knowledge_i00	B	https://mw2.wiki/item/457-tunic-of-aid/lu4	lu4
458	Robe of lessing	armor_cotton_robe_i02	B	https://mw2.wiki/item/458-robe-of-blessing/lu4	lu4
459	Dasparion's Robe	armor_cotton_robe_i02	A	https://mw2.wiki/item/459-dasparions-robe/lu4	lu4
460	The Robe	armor_t44_ul_i00	S	https://mw2.wiki/item/460-the-robe/lu4	lu4
461	Apprentice's Stockings	armor_t01_l_i00	None	https://mw2.wiki/item/461-apprentices-stockings/lu4	lu4
462	Stockings	armor_t03_l_i00	None	https://mw2.wiki/item/462-stockings/lu4	lu4
463	Feriotic Stockings	armor_t52_l_i00	None	https://mw2.wiki/item/463-feriotic-stockings/lu4	lu4
464	Leather Stockings	armor_t05_l_i00	None	https://mw2.wiki/item/464-leather-stockings/lu4	lu4
465	Cursed Stockings	armor_t14_l_i00	D	https://mw2.wiki/item/465-cursed-stockings/lu4	lu4
466	Elven Stockings	armor_t11_l_i00	D	https://mw2.wiki/item/466-elven-stockings/lu4	lu4
467	ark Stockings	armor_t16_l_i00	D	https://mw2.wiki/item/467-dark-stockings/lu4	lu4
468	Mystic's Stockings	armor_t17_l_i00	D	https://mw2.wiki/item/468-mystics-stockings/lu4	lu4
469	Stockings of Knowledge	armor_t41_l_i00	D	https://mw2.wiki/item/469-stockings-of-knowledge/lu4	lu4
470	Elven Mithril Stockings	armor_t51_l_i00	D	https://mw2.wiki/item/470-elven-mithril-stockings/lu4	lu4
471	Karmian Stockings	armor_t53_l_i00	C	https://mw2.wiki/item/471-karmian-stockings/lu4	lu4
472	Demon's Stockings	armor_t54_l_i00	C	https://mw2.wiki/item/472-demons-stockings/lu4	lu4
473	Divine Stockings	armor_t57_l_i00	C	https://mw2.wiki/item/473-divine-stockings/lu4	lu4
474	Stockings of Mana	armor_leather_hose_i00	B	https://mw2.wiki/item/474-stockings-of-mana/lu4	lu4
475	Paradia Stockings	armor_leather_hose_i00	B	https://mw2.wiki/item/475-paradia-stockings/lu4	lu4
476	Inferno Stockings	armor_leather_hose_i00	B	https://mw2.wiki/item/476-inferno-stockings/lu4	lu4
477	Stockings of Solar Eclipse	armor_leather_hose_i00	B	https://mw2.wiki/item/477-stockings-of-solar-eclipse/lu4	lu4
478	Stockings of Summoning	armor_leather_hose_i00	B	https://mw2.wiki/item/478-stockings-of-summoning/lu4	lu4
479	Elemental Stockings	armor_leather_hose_i00	B	https://mw2.wiki/item/479-elemental-stockings/lu4	lu4
480	Stockings of Phantom	armor_leather_hose_i00	B	https://mw2.wiki/item/480-stockings-of-phantom/lu4	lu4
481	Stockings of Grace	armor_leather_hose_i00	B	https://mw2.wiki/item/481-stockings-of-grace/lu4	lu4
