id	name	grade	description	price_npc	weight	olympiad_usable	restrictions	required_items	craft_level	mp_consumption	result_item_name	result_item_grade	result_item_id	result_item_link	result_quantity	chance_of_success	drop_list	spoil_list
6868	Recipe: Sealed Draconic Leather Gloves (100%)	NG	["For Dwarves only.", "The recipe for Sealed Draconic Leather Gloves.", "Requires Create Item - Skill Level 9 (Warsmith Lv. 70).", "The success rate is 100%."]	35800	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "6868", "name": "Recipe: Sealed Draconic Leather Gloves (100%)", "icon": "etc_recipe_black_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/6868-recipe-sealed-draconic-leather-gloves-100/lu4"}, {"id": "6708", "name": "Sealed Draconic Leather Gloves Fabric", "icon": "etc_leather_gray_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/6708-sealed-draconic-leather-gloves-fabric/lu4"}, {"id": "5552", "name": "Warsmith's Mold", "icon": "etc_blacksmiths_frame_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/5552-warsmiths-mold/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "155", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "1885", "name": "High-Grade Suede", "icon": "etc_pouch_yellow_i00", "grade": "NG", "quantity": "93", "link": "https://wiki.mw2.wiki/item/1885-high-grade-suede/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "31", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1462", "name": "Crystal (S-Grade)", "icon": "etc_crystal_gold_i00", "grade": "S", "quantity": "30", "link": "https://wiki.mw2.wiki/item/1462-crystal-s-grade/lu4"}, {"id": "2134", "name": "Gemstone S", "icon": "etc_bead_silver_i00", "grade": "NG", "quantity": "2", "link": "https://wiki.mw2.wiki/item/2134-gemstone-s/lu4"}]	9	225	Sealed Draconic Leather Gloves	S	6681	https://wiki.mw2.wiki/item/6681-sealed-draconic-leather-gloves/lu4		100	[]	[]
6869	Recipe: Sealed Draconic Leather Boots (60%)	NG	["For Dwarves only.", "The recipe for Sealed Draconic Leather Boots.", "Requires Create Item - Skill Level 9 (Warsmith Lv. 70).", "The success rate is 60%."]	35800	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "6869", "name": "Recipe: Sealed Draconic Leather Boots (60%)", "icon": "etc_recipe_black_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/6869-recipe-sealed-draconic-leather-boots-60/lu4"}, {"id": "6709", "name": "Sealed Draconic Leather Boots Design", "icon": "etc_pouch_brown_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/6709-sealed-draconic-leather-boots-design/lu4"}, {"id": "5552", "name": "Warsmith's Mold", "icon": "etc_blacksmiths_frame_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/5552-warsmiths-mold/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "60", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "1885", "name": "High-Grade Suede", "icon": "etc_pouch_yellow_i00", "grade": "NG", "quantity": "36", "link": "https://wiki.mw2.wiki/item/1885-high-grade-suede/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "12", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1462", "name": "Crystal (S-Grade)", "icon": "etc_crystal_gold_i00", "grade": "S", "quantity": "16", "link": "https://wiki.mw2.wiki/item/1462-crystal-s-grade/lu4"}, {"id": "2134", "name": "Gemstone S", "icon": "etc_bead_silver_i00", "grade": "NG", "quantity": "2", "link": "https://wiki.mw2.wiki/item/2134-gemstone-s/lu4"}]	9	225	Sealed Draconic Leather Boots	S	6682	https://wiki.mw2.wiki/item/6682-sealed-draconic-leather-boots/lu4		60	[]	[]
6870	Recipe: Sealed Draconic Leather Boots (100%)	NG	["For Dwarves only.", "The recipe for Sealed Draconic Leather Boots.", "Requires Create Item - Skill Level 9 (Warsmith Lv. 70).", "The success rate is 100%."]	35800	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "6870", "name": "Recipe: Sealed Draconic Leather Boots (100%)", "icon": "etc_recipe_black_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/6870-recipe-sealed-draconic-leather-boots-100/lu4"}, {"id": "6709", "name": "Sealed Draconic Leather Boots Design", "icon": "etc_pouch_brown_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/6709-sealed-draconic-leather-boots-design/lu4"}, {"id": "5552", "name": "Warsmith's Mold", "icon": "etc_blacksmiths_frame_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/5552-warsmiths-mold/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "155", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "1885", "name": "High-Grade Suede", "icon": "etc_pouch_yellow_i00", "grade": "NG", "quantity": "93", "link": "https://wiki.mw2.wiki/item/1885-high-grade-suede/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "31", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1462", "name": "Crystal (S-Grade)", "icon": "etc_crystal_gold_i00", "grade": "S", "quantity": "30", "link": "https://wiki.mw2.wiki/item/1462-crystal-s-grade/lu4"}, {"id": "2134", "name": "Gemstone S", "icon": "etc_bead_silver_i00", "grade": "NG", "quantity": "2", "link": "https://wiki.mw2.wiki/item/2134-gemstone-s/lu4"}]	9	225	Sealed Draconic Leather Boots	S	6682	https://wiki.mw2.wiki/item/6682-sealed-draconic-leather-boots/lu4		100	[]	[]
6871	Recipe: Sealed Draconic Leather Helmet (60%)	NG	["For Dwarves only.", "The recipe for a Sealed Draconic Leather Helmet.", "Requires Create Item - Skill Level 9 (Warsmith Lv. 70).", "The success rate is 60%."]	53700	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "6871", "name": "Recipe: Sealed Draconic Leather Helmet (60%)", "icon": "etc_recipe_black_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/6871-recipe-sealed-draconic-leather-helmet-60/lu4"}, {"id": "6710", "name": "Sealed Draconic Leather Helmet Pattern", "icon": "etc_pouch_brown_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/6710-sealed-draconic-leather-helmet-pattern/lu4"}, {"id": "5551", "name": "Reorin's Mold", "icon": "etc_blacksmiths_frame_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/5551-reorins-mold/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "170", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1462", "name": "Crystal (S-Grade)", "icon": "etc_crystal_gold_i00", "grade": "S", "quantity": "25", "link": "https://wiki.mw2.wiki/item/1462-crystal-s-grade/lu4"}, {"id": "2134", "name": "Gemstone S", "icon": "etc_bead_silver_i00", "grade": "NG", "quantity": "4", "link": "https://wiki.mw2.wiki/item/2134-gemstone-s/lu4"}]	9	225	Sealed Draconic Leather Helmet	S	6683	https://wiki.mw2.wiki/item/6683-sealed-draconic-leather-helmet/lu4		60	[]	[]
6872	Recipe: Sealed Draconic Leather Helmet (100%)	NG	["For Dwarves only.", "The recipe for a Sealed Draconic Leather Helmet.", "Requires Create Item - Skill Level 9 (Warsmith Lv. 70).", "The success rate is 100%."]	53700	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "6872", "name": "Recipe: Sealed Draconic Leather Helmet (100%)", "icon": "etc_recipe_black_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/6872-recipe-sealed-draconic-leather-helmet-100/lu4"}, {"id": "6710", "name": "Sealed Draconic Leather Helmet Pattern", "icon": "etc_pouch_brown_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/6710-sealed-draconic-leather-helmet-pattern/lu4"}, {"id": "5551", "name": "Reorin's Mold", "icon": "etc_blacksmiths_frame_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/5551-reorins-mold/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "370", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "37", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1462", "name": "Crystal (S-Grade)", "icon": "etc_crystal_gold_i00", "grade": "S", "quantity": "43", "link": "https://wiki.mw2.wiki/item/1462-crystal-s-grade/lu4"}, {"id": "2134", "name": "Gemstone S", "icon": "etc_bead_silver_i00", "grade": "NG", "quantity": "4", "link": "https://wiki.mw2.wiki/item/2134-gemstone-s/lu4"}]	9	225	Sealed Draconic Leather Helmet	S	6683	https://wiki.mw2.wiki/item/6683-sealed-draconic-leather-helmet/lu4		100	[]	[]
6873	Recipe: Sealed Major Arcana Robe (60%)	NG	["For Dwarves only.", "The recipe for a Sealed Major Arcana Robe.", "Requires Create Item - Skill Level 9 (Warsmith Lv. 70).", "The success rate is 60%."]	174000	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "6873", "name": "Recipe: Sealed Major Arcana Robe (60%)", "icon": "etc_recipe_black_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/6873-recipe-sealed-major-arcana-robe-60/lu4"}, {"id": "6711", "name": "Sealed Major Arcana Robe Part", "icon": "etc_plate_silver_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/6711-sealed-major-arcana-robe-part/lu4"}, {"id": "5553", "name": "Arcsmith's Anvil", "icon": "etc_blacksmiths_frame_i00", "grade": "NG", "quantity": "3", "link": "https://wiki.mw2.wiki/item/5553-arcsmiths-anvil/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "336", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "1895", "name": "Metallic Fiber", "icon": "etc_metallic_fiber_i00", "grade": "NG", "quantity": "168", "link": "https://wiki.mw2.wiki/item/1895-metallic-fiber/lu4"}, {"id": "1889", "name": "Compound Braid", "icon": "etc_compound_braid_i00", "grade": "NG", "quantity": "84", "link": "https://wiki.mw2.wiki/item/1889-compound-braid/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "84", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1462", "name": "Crystal (S-Grade)", "icon": "etc_crystal_gold_i00", "grade": "S", "quantity": "75", "link": "https://wiki.mw2.wiki/item/1462-crystal-s-grade/lu4"}, {"id": "2134", "name": "Gemstone S", "icon": "etc_bead_silver_i00", "grade": "NG", "quantity": "14", "link": "https://wiki.mw2.wiki/item/2134-gemstone-s/lu4"}]	9	225	Sealed Major Arcana Robe	S	6684	https://wiki.mw2.wiki/item/6684-sealed-major-arcana-robe/lu4		60	[]	[]
6874	Recipe: Sealed Major Arcana Robe (100%)	NG	["For Dwarves only.", "The recipe for a Sealed Major Arcana Robe.", "Requires Create Item - Skill Level 9 (Warsmith Lv. 70).", "The success rate is 100%."]	174000	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "6874", "name": "Recipe: Sealed Major Arcana Robe (100%)", "icon": "etc_recipe_black_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/6874-recipe-sealed-major-arcana-robe-100/lu4"}, {"id": "6711", "name": "Sealed Major Arcana Robe Part", "icon": "etc_plate_silver_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/6711-sealed-major-arcana-robe-part/lu4"}, {"id": "5553", "name": "Arcsmith's Anvil", "icon": "etc_blacksmiths_frame_i00", "grade": "NG", "quantity": "6", "link": "https://wiki.mw2.wiki/item/5553-arcsmiths-anvil/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "608", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "1895", "name": "Metallic Fiber", "icon": "etc_metallic_fiber_i00", "grade": "NG", "quantity": "304", "link": "https://wiki.mw2.wiki/item/1895-metallic-fiber/lu4"}, {"id": "1889", "name": "Compound Braid", "icon": "etc_compound_braid_i00", "grade": "NG", "quantity": "152", "link": "https://wiki.mw2.wiki/item/1889-compound-braid/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "152", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1462", "name": "Crystal (S-Grade)", "icon": "etc_crystal_gold_i00", "grade": "S", "quantity": "144", "link": "https://wiki.mw2.wiki/item/1462-crystal-s-grade/lu4"}, {"id": "2134", "name": "Gemstone S", "icon": "etc_bead_silver_i00", "grade": "NG", "quantity": "14", "link": "https://wiki.mw2.wiki/item/2134-gemstone-s/lu4"}]	9	225	Sealed Major Arcana Robe	S	6684	https://wiki.mw2.wiki/item/6684-sealed-major-arcana-robe/lu4		100	[]	[]
6875	Recipe: Sealed Major Arcana Gloves (60%)	NG	["For Dwarves only.", "The recipe for Sealed Major Arcana Gloves.", "Requires Create Item - Skill Level 9 (Warsmith Lv. 70).", "The success rate is 60%."]	35800	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "6875", "name": "Recipe: Sealed Major Arcana Gloves (60%)", "icon": "etc_recipe_black_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/6875-recipe-sealed-major-arcana-gloves-60/lu4"}, {"id": "6712", "name": "Sealed Major Arcana Gloves fabric", "icon": "etc_leather_gray_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/6712-sealed-major-arcana-gloves-fabric/lu4"}, {"id": "5552", "name": "Warsmith's Mold", "icon": "etc_blacksmiths_frame_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/5552-warsmiths-mold/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "60", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "1885", "name": "High-Grade Suede", "icon": "etc_pouch_yellow_i00", "grade": "NG", "quantity": "36", "link": "https://wiki.mw2.wiki/item/1885-high-grade-suede/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "12", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1462", "name": "Crystal (S-Grade)", "icon": "etc_crystal_gold_i00", "grade": "S", "quantity": "16", "link": "https://wiki.mw2.wiki/item/1462-crystal-s-grade/lu4"}, {"id": "2134", "name": "Gemstone S", "icon": "etc_bead_silver_i00", "grade": "NG", "quantity": "2", "link": "https://wiki.mw2.wiki/item/2134-gemstone-s/lu4"}]	9	225	Sealed Major Arcana Gloves	S	6685	https://wiki.mw2.wiki/item/6685-sealed-major-arcana-gloves/lu4		60	[]	[]
6876	Recipe: Sealed Major Arcana Gloves (100%)	NG	["For Dwarves only.", "The recipe for Sealed Major Arcana Gloves.", "Requires Create Item - Skill Level 9 (Warsmith Lv. 70).", "The success rate is 100%."]	35800	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "6876", "name": "Recipe: Sealed Major Arcana Gloves (100%)", "icon": "etc_recipe_black_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/6876-recipe-sealed-major-arcana-gloves-100/lu4"}, {"id": "6712", "name": "Sealed Major Arcana Gloves fabric", "icon": "etc_leather_gray_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/6712-sealed-major-arcana-gloves-fabric/lu4"}, {"id": "5552", "name": "Warsmith's Mold", "icon": "etc_blacksmiths_frame_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/5552-warsmiths-mold/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "155", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "1885", "name": "High-Grade Suede", "icon": "etc_pouch_yellow_i00", "grade": "NG", "quantity": "93", "link": "https://wiki.mw2.wiki/item/1885-high-grade-suede/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "31", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1462", "name": "Crystal (S-Grade)", "icon": "etc_crystal_gold_i00", "grade": "S", "quantity": "30", "link": "https://wiki.mw2.wiki/item/1462-crystal-s-grade/lu4"}, {"id": "2134", "name": "Gemstone S", "icon": "etc_bead_silver_i00", "grade": "NG", "quantity": "2", "link": "https://wiki.mw2.wiki/item/2134-gemstone-s/lu4"}]	9	225	Sealed Major Arcana Gloves	S	6685	https://wiki.mw2.wiki/item/6685-sealed-major-arcana-gloves/lu4		100	[]	[]
6877	Recipe: Sealed Major Arcana Boots (60%)	NG	["For Dwarves only.", "The recipe for Sealed Major Arcana Boots.", "Requires Create Item - Skill Level 9 (Warsmith Lv. 70).", "The success rate is 60%."]	35800	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "6877", "name": "Recipe: Sealed Major Arcana Boots (60%)", "icon": "etc_recipe_black_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/6877-recipe-sealed-major-arcana-boots-60/lu4"}, {"id": "6713", "name": "Sealed Major Arcana Boots Design", "icon": "etc_pouch_brown_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/6713-sealed-major-arcana-boots-design/lu4"}, {"id": "5552", "name": "Warsmith's Mold", "icon": "etc_blacksmiths_frame_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/5552-warsmiths-mold/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "60", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "1885", "name": "High-Grade Suede", "icon": "etc_pouch_yellow_i00", "grade": "NG", "quantity": "36", "link": "https://wiki.mw2.wiki/item/1885-high-grade-suede/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "12", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1462", "name": "Crystal (S-Grade)", "icon": "etc_crystal_gold_i00", "grade": "S", "quantity": "16", "link": "https://wiki.mw2.wiki/item/1462-crystal-s-grade/lu4"}, {"id": "2134", "name": "Gemstone S", "icon": "etc_bead_silver_i00", "grade": "NG", "quantity": "2", "link": "https://wiki.mw2.wiki/item/2134-gemstone-s/lu4"}]	9	225	Sealed Major Arcana Boots	S	6686	https://wiki.mw2.wiki/item/6686-sealed-major-arcana-boots/lu4		60	[]	[]
6878	Recipe: Sealed Major Arcana Boots (100%)	NG	["For Dwarves only.", "The recipe for Sealed Major Arcana Boots.", "Requires Create Item - Skill Level 9 (Warsmith Lv. 70).", "The success rate is 100%."]	35800	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "6878", "name": "Recipe: Sealed Major Arcana Boots (100%)", "icon": "etc_recipe_black_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/6878-recipe-sealed-major-arcana-boots-100/lu4"}, {"id": "6713", "name": "Sealed Major Arcana Boots Design", "icon": "etc_pouch_brown_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/6713-sealed-major-arcana-boots-design/lu4"}, {"id": "5552", "name": "Warsmith's Mold", "icon": "etc_blacksmiths_frame_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/5552-warsmiths-mold/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "155", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "1885", "name": "High-Grade Suede", "icon": "etc_pouch_yellow_i00", "grade": "NG", "quantity": "93", "link": "https://wiki.mw2.wiki/item/1885-high-grade-suede/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "31", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1462", "name": "Crystal (S-Grade)", "icon": "etc_crystal_gold_i00", "grade": "S", "quantity": "30", "link": "https://wiki.mw2.wiki/item/1462-crystal-s-grade/lu4"}, {"id": "2134", "name": "Gemstone S", "icon": "etc_bead_silver_i00", "grade": "NG", "quantity": "2", "link": "https://wiki.mw2.wiki/item/2134-gemstone-s/lu4"}]	9	225	Sealed Major Arcana Boots	S	6686	https://wiki.mw2.wiki/item/6686-sealed-major-arcana-boots/lu4		100	[]	[]
